
    Risk Management Report
    ======================
    Total Loss from Expired Worthless Options: $13619.73
    Total Value of Held Options: $0.30
    Overall Profit/Loss: $-13619.43

    Detailed Expired Options:
    -------------------------
                           date symbol action  quantity      price    status  total_loss
2019-04-23T14:21:41.364129Z    AMD    buy       1.0  27.989700    filled   27.989700
2019-04-23T12:49:18.526734Z  GNCIQ    buy      24.0   2.600000 cancelled   62.400000
2019-04-22T13:40:51.988961Z      F    buy       5.0   9.530000    filled   47.650000
2019-04-22T13:38:21.026684Z   HEXO    buy      20.0   6.799000    filled  135.980000
2019-04-16T19:59:13.392514Z    ACB    buy       6.0   8.889200    filled   53.335200
2019-04-16T19:36:39.539422Z   IIPR    buy       1.0  81.631200    filled   81.631200
2019-04-10T15:42:29.019645Z    CZR    buy       2.0   8.869700    filled   17.739400
2019-04-09T18:14:10.383056Z   CRON    buy       8.0  17.736500    filled  141.892000
2019-04-09T18:13:32.285653Z   TMUS    buy       1.0  71.389500    filled   71.389500
2019-04-09T18:10:04.552609Z    HON    buy       1.0 160.870000    filled  160.870000
2019-04-09T18:08:38.689847Z     GE    buy      11.0   9.280000    filled  102.080000
2019-04-09T18:07:39.641499Z     GM    buy       3.0  38.910000    filled  116.730000
2019-03-29T16:58:52.487530Z    CGC    buy       1.0  43.278300    filled   43.278300
2019-03-21T18:42:56.618571Z   CRON    buy      10.0  20.659900    filled  206.599000
2019-03-20T16:38:52.052864Z    ACB    buy      10.0   9.560000    filled   95.600000
2019-03-19T15:17:04.886398Z      T    buy       1.0  30.710000    filled   30.710000
2019-03-19T15:15:45.452664Z   SPOT    buy       2.0 141.260000    filled  282.520000
2019-03-19T15:15:16.739156Z    GME    buy       1.0  11.109000    filled   11.109000
2019-03-18T16:52:47.169486Z      F    buy       5.0   8.480000    filled   42.400000
2019-03-12T15:31:47.904569Z   CRON    buy       1.0  21.634800    filled   21.634800
2019-03-12T15:30:49.393627Z   RIOT    buy      10.0   3.283400    filled   32.834000
2019-03-12T15:29:25.588769Z      F    buy      30.0   8.590000    filled  257.700000
2019-03-04T20:34:40.619368Z   IIPR    buy      10.0  76.000000    filled  760.000000
2019-02-27T15:57:06.838440Z    AMD    buy      10.0  23.340000    filled  233.400000
2019-02-27T15:55:17.092599Z    ORC    buy     100.0   6.759900    filled  675.990000
2019-02-22T17:33:58.476958Z   CRON    buy       1.0  21.366500    filled   21.366500
2019-02-22T17:11:35.745820Z   CRON    buy      17.0  21.386500    filled  363.570500
2019-02-22T17:07:08.324792Z   CRON    buy      15.0  21.398300    filled  320.974500
2019-02-22T17:04:34.431998Z   CRON    buy       8.0  21.410000    filled  171.280000
2019-02-22T16:19:42.211360Z   NVAX    buy       1.0   1.907700    filled    1.907700
2019-02-21T16:12:42.877175Z    ORC    buy       2.0   7.059700    filled   14.119400
2019-02-21T16:11:00.364098Z   CRON    buy       2.0  22.626500    filled   45.253000
2019-02-21T16:10:43.103757Z   CRON    buy       1.0  22.629100    filled   22.629100
2019-02-21T16:10:21.722092Z   CRON    buy       1.0  22.656500    filled   22.656500
2019-02-21T16:09:06.837558Z    AMD    buy       5.0  24.050000    filled  120.250000
2019-02-14T20:29:44.055948Z    ORC    buy       6.0   7.100000    filled   42.600000
2019-02-14T20:28:56.145449Z      F    buy      21.0   8.450000    filled  177.450000
2019-02-14T20:26:50.375500Z   IIPR    buy       3.0  62.630000    filled  187.890000
2019-02-12T16:15:08.133886Z      F    buy       1.0   8.460000    filled    8.460000
2019-02-11T14:46:36.626018Z   CRON    buy       5.0  19.449900    filled   97.249500
2019-02-11T14:46:11.701099Z      F    buy      10.0   8.370000    filled   83.700000
2019-02-11T14:36:38.697660Z   CRON    buy      10.0  19.799500    filled  197.995000
2019-02-11T14:36:11.099237Z      F    buy      10.0   8.389700    filled   83.897000
2019-02-07T17:10:06.573346Z   CRON    buy      18.0  20.307300    filled  365.531400
2019-02-07T14:59:01.205338Z   TRNX    buy       1.0   2.255100    filled    2.255100
2019-02-06T15:15:59.219003Z   CRON    buy       2.0  19.500000    filled   39.000000
2019-02-06T15:04:19.131535Z   CRON    buy       1.0  19.544000    filled   19.544000
2019-02-06T15:04:03.105476Z   CRON    buy       1.0  19.448000    filled   19.448000
2019-02-06T15:03:38.750812Z   CRON    buy       1.0  19.500000    filled   19.500000
2019-02-06T15:03:12.779779Z   IIPR    buy       1.0  63.660800    filled   63.660800
2019-01-31T21:09:40.713407Z    AMD    buy       1.0  24.430000    filled   24.430000
2019-01-25T19:14:59.509627Z    HRB    buy       1.0  25.910000    filled   25.910000
2019-01-25T19:14:19.943964Z    ORC    buy       2.0   7.000000    filled   14.000000
2019-01-25T19:09:17.415182Z    AMD    buy       1.0  21.900000    filled   21.900000
2019-01-25T19:04:32.535883Z   CRON    buy       1.0  16.126500    filled   16.126500
2019-01-25T19:00:49.387420Z   IIPR    buy       1.0  59.145600    filled   59.145600
